study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB1787	SAMEA2621487	ERS491001	ERX556058	ERR599059	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599059/ERR599059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599059/ERR599059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599059/ERR599059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599059/ERR599059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACNIOSF_8_1_D1BR1ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACNIOSF_8_2_D1BR1ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACNIOSF_8_1_D1BR1ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACNIOSF_8_2_D1BR1ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599059	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599059		
PRJEB1787	SAMEA2623390	ERS493822	ERX556042	ERR599060	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599060/ERR599060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599060/ERR599060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599060/ERR599060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599060/ERR599060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEPIOSF_2_1_D17A8ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEPIOSF_2_2_D17A8ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEPIOSF_2_1_D17A8ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEPIOSF_2_2_D17A8ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599060	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599060		
PRJEB1787	SAMEA2619840	ERS488599	ERX556055	ERR599061	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599061/ERR599061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599061/ERR599061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599061/ERR599061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599061/ERR599061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABKIOSF_4_1_D074HACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABKIOSF_4_2_D074HACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABKIOSF_4_1_D074HACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABKIOSF_4_2_D074HACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599061	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599061		
PRJEB1787	SAMEA2619970	ERS488769	ERX556027	ERR599062	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599062/ERR599062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599062/ERR599062_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599062/ERR599062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599062/ERR599062_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABRIOSF_8_1_C120YACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABRIOSF_8_2_C120YACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABRIOSF_8_1_C120YACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABRIOSF_8_2_C120YACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599062	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599062		
PRJEB1787	SAMEA2622097	ERS491836	ERX556092	ERR599063	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599063/ERR599063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599063/ERR599063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599063/ERR599063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599063/ERR599063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACXIOSF_1_1_D074KACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACXIOSF_1_2_D074KACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACXIOSF_1_1_D074KACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACXIOSF_1_2_D074KACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599063	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599063		
PRJEB1787	SAMEA2621779	ERS491421	ERX555965	ERR599064	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599064/ERR599064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599064/ERR599064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599064/ERR599064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599064/ERR599064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFAIOSF_7_1_D1BN1ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFAIOSF_7_2_D1BN1ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFAIOSF_7_1_D1BN1ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFAIOSF_7_2_D1BN1ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599064	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599064		
PRJEB1787	SAMEA2622336	ERS492177	ERX556007	ERR599065	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599065/ERR599065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599065/ERR599065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599065/ERR599065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599065/ERR599065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADGIOSF_8_1_D172HACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADGIOSF_8_2_D172HACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADGIOSF_8_1_D172HACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADGIOSF_8_2_D172HACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599065	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599065		
PRJEB1787	SAMEA2622817	ERS492888	ERX555908	ERR599066	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599066/ERR599066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599066/ERR599066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599066/ERR599066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599066/ERR599066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEKIOSF_8_1_D17A8ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEKIOSF_8_2_D17A8ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEKIOSF_8_1_D17A8ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEKIOSF_8_2_D17A8ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599066	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599066		
PRJEB1787	SAMEA2622362	ERS492205	ERX556010	ERR599067	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599067/ERR599067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599067/ERR599067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599067/ERR599067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599067/ERR599067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADHIOSF_8_1_D072HACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADHIOSF_8_2_D072HACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADHIOSF_8_1_D072HACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADHIOSF_8_2_D072HACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599067	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599067		
PRJEB1787	SAMEA2620929	ERS490124	ERX556004	ERR599068	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599068/ERR599068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599068/ERR599068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599068/ERR599068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599068/ERR599068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAGIOSF_1_1_70M2RAAXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAGIOSF_1_2_70M2RAAXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAGIOSF_1_1_70M2RAAXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAGIOSF_1_2_70M2RAAXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599068	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599068		
PRJEB1787	SAMEA2622759	ERS492814	ERX556057	ERR599069	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599069/ERR599069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599069/ERR599069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599069/ERR599069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599069/ERR599069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEHIOSF_7_1_D17A8ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEHIOSF_7_2_D17A8ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEHIOSF_7_1_D17A8ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEHIOSF_7_2_D17A8ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599069	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599069		
PRJEB1787	SAMEA2623295	ERS493670	ERX556115	ERR599070	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599070/ERR599070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599070/ERR599070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599070/ERR599070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599070/ERR599070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AENIOSF_2_1_D17A8ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AENIOSF_2_2_D17A8ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AENIOSF_2_1_D17A8ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AENIOSF_2_2_D17A8ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599070	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599070		
PRJEB1787	SAMEA2622048	ERS491767	ERX555944	ERR599071	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599071/ERR599071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599071/ERR599071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599071/ERR599071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599071/ERR599071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACVIOSF_7_1_D1C0BACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACVIOSF_7_2_D1C0BACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACVIOSF_7_1_D1C0BACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACVIOSF_7_2_D1C0BACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599071	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599071		
PRJEB1787	SAMEA2622568	ERS492471	ERX555993	ERR599072	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599072/ERR599072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599072/ERR599072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599072/ERR599072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599072/ERR599072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEBIOSF_3_1_D179JACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEBIOSF_3_2_D179JACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEBIOSF_3_1_D179JACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEBIOSF_3_2_D179JACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599072	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599072		
PRJEB1787	SAMEA2619678	ERS488346	ERX556039	ERR599073	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599073/ERR599073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599073/ERR599073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599073/ERR599073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599073/ERR599073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABEIOSF_1_1_D074HACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABEIOSF_1_2_D074HACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABEIOSF_1_1_D074HACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABEIOSF_1_2_D074HACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599073	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599073		
PRJEB1787	SAMEA2620194	ERS489043	ERX555906	ERR599074	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599074/ERR599074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599074/ERR599074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599074/ERR599074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599074/ERR599074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABXIOSF_5_1_D1BR1ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABXIOSF_5_2_D1BR1ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABXIOSF_5_1_D1BR1ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABXIOSF_5_2_D1BR1ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599074	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599074		
PRJEB1787	SAMEA2620230	ERS489087	ERX556052	ERR599075	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599075/ERR599075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599075/ERR599075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599075/ERR599075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599075/ERR599075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACBIOSF_3_1_D1C0BACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACBIOSF_3_2_D1C0BACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACBIOSF_3_1_D1C0BACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACBIOSF_3_2_D1C0BACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599075	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599075		
PRJEB1787	SAMEA2623314	ERS493705	ERX555910	ERR599076	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599076/ERR599076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599076/ERR599076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599076/ERR599076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599076/ERR599076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEMIOSF_2_1_D17A8ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEMIOSF_2_2_D17A8ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEMIOSF_2_1_D17A8ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEMIOSF_2_2_D17A8ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599076	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599076		
PRJEB1787	SAMEA2622452	ERS492321	ERX555933	ERR599077	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599077/ERR599077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599077/ERR599077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599077/ERR599077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599077/ERR599077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADSIOSF_5_1_D1BKNACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADSIOSF_5_2_D1BKNACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADSIOSF_5_1_D1BKNACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADSIOSF_5_2_D1BKNACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599077	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599077		
PRJEB1787	SAMEA2623886	ERS494579	ERX556054	ERR599078	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599078/ERR599078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599078/ERR599078_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599078/ERR599078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599078/ERR599078_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGRIOSF_1_1_D1NKNACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGRIOSF_1_2_D1NKNACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGRIOSF_1_1_D1NKNACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGRIOSF_1_2_D1NKNACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599078	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599078		
PRJEB1787	SAMEA2622021	ERS491740	ERX556065	ERR599079	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599079/ERR599079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599079/ERR599079_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599079/ERR599079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599079/ERR599079_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACTIOSF_8_1_D1E00ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACTIOSF_8_2_D1E00ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACTIOSF_8_1_D1E00ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACTIOSF_8_2_D1E00ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599079	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599079		
PRJEB1787	SAMEA2622759	ERS492814	ERX555929	ERR599080	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599080/ERR599080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599080/ERR599080_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599080/ERR599080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599080/ERR599080_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEHIOSF_5_1_D17A8ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEHIOSF_5_2_D17A8ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEHIOSF_5_1_D17A8ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEHIOSF_5_2_D17A8ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599080	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599080		
